"id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"6188129","MINA DE SAL RAMIREZ MOZO",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6187926","MINA DE SAL SALINAS DE LA BARRANCA",,"212391","Minería de sal","0 a 5 personas","CAMINO","SALINAS DE LA BARRANCA",,,,,,,"0","SN",,,"0",,"PARAJE","LA BARRANCA",,,,"75870","21","PUEBLA","209","Zapotitlán","7204","Localidad económica","0028","800",,,,"Fijo","18.33263867","-97.44732464","JULIO 2010"
"6187958","MINA DE SAL SALINAS DE LA LAGUNA",,"212391","Minería de sal","0 a 5 personas","CAMINO","RUMBO A SAN PEDRO",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LA LAGUNA",,,,"75870","21","PUEBLA","209","Zapotitlán","7204","Localidad económica","0028","800","2373836812",,,"Fijo","18.30944026","-97.43522162","JULIO 2010"
"6187698","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","A LAS SALINAS DE SAN GABRIEL",,,,,,,"0","S/N",,,"0",,"PARAJE","SAN GABRIEL",,,,"75870","21","PUEBLA","209","Zapotitlán","7206","Localidad económica","0028","800",,,,"Fijo","18.35735249","-97.43735319","DICIEMBRE 2014"
"6187924","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE EL MOGOTE",,,,,,,"0","SN",,,"0",,"PARAJE","EL MOGOTE",,,,"75870","21","PUEBLA","209","Zapotitlán","7208","Localidad económica","0028","800","2373836220",,,"Fijo","18.32127412","-97.4323862","JULIO 2010"
"6187960","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","SALINAS SAN PEDRO",,,,,,,"0","SN",,,"0",,"PARAJE","LOS SILVERIOS",,,,"75870","21","PUEBLA","209","Zapotitlán","7204","Localidad económica","0028","800",,,,"Fijo","18.31083495","-97.425028","JULIO 2010"
"6188092","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","A LA BARRANCA A SAN GABRIEL CHILAC",,,,,,,"0","SN",,,"0",,"PARAJE","SAN GABRIEL",,,,"75870","21","PUEBLA","209","Zapotitlán","0061","Salinas de San Pedro","0028","800","2373836901",,,"Fijo","18.31694761","-97.44278242","JULIO 2010"
"6188093","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","BARRANCA A SAN GABRIEL CHILAC",,,,,,,"0","SN",,,"0",,"PARAJE","SAN GABRIEL",,,,"75870","21","PUEBLA","209","Zapotitlán","0061","Salinas de San Pedro","0028","800","2373836901",,,"Fijo","18.31694761","-97.44277706","JULIO 2010"
"6187936","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE LAS CHIQUITAS",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS CHIQUITAS",,,,"75870","21","PUEBLA","209","Zapotitlán","0062","Salinas Chiquitas","0028","800","2371087692",,,"Fijo","18.34722213","-97.45","JULIO 2010"
"6187927","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","0452371092541",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187928","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","0452383933447",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187930","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800",,,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187931","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","2373836070",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187932","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","0452371079902",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187933","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","2373836230",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187949","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SAN GABRIEL",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS DE SAN GABRIEL",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800",,,,"Fijo","18.31903419","-97.42174153","JULIO 2010"
"6188001","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","AL CERRO DE MIAHUATEPEC",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800",,,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6188002","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800",,,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187922","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","012373836811",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187923","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","2373836230",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6187938","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CAMINO","PARAJE SALINAS LAS GRANDES",,,,,,,"0","SN",,,"0",,"PARAJE","SALINAS LAS GRANDES",,,,"75870","21","PUEBLA","209","Zapotitlán","0060","Salinas Grandes","0028","800","2373836012",,,"Fijo","18.37055547","-97.42888888","JULIO 2010"
"6188125","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6188118","MINA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6187838","MINA DE TEPEZIL SIN NOMBRE",,"212322","Minería de tezontle y tepetate","0 a 5 personas","CARRETERA","CARRETERA CHIGNAHUAPAN APIZACO","CARRETERA","CARRETERA LIBRAMIENTO",,"NINGUNO",,"NINGUNO","0","KILÓMETRO 53",,,"0",,"COLONIA","NINGUNO",,,,"73291","21","PUEBLA","053","Chignahuapan","7202","Localidad económica","0097","800",,,,"Fijo","19.808055","-98.035556","JULIO 2010"
"6187972","MINA DE TEZONTLE EL CERRO DEL TEPEGUEY","BIENES COMUNALES DEL PUEBLO SAN GABRIEL TETZOYOCAN","212322","Minería de tezontle y tepetate","6 a 10 personas",,"CERRO DEL TEPEGUEY","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","0","SN",,,"0",,"BARRIO","SAN GABRIEL TETZOYOCAN",,,,"75675","21","PUEBLA","205","Yehualtepec","7203","Localidad económica","0048","800",,,,"Fijo","18.752778","-97.715833","JULIO 2010"
"6188047","MINA DE YESO LOTE MARY",,"212392","Minería de piedra de yeso","0 a 5 personas","CAMINO","EJIDO DE LAGUNILLAS DE RAYÓN",,"NINGUNO",,"NINGUNO",,"NINGUNO","101",,,,"0",,"PUEBLO","LAGUNILLAS DE RAYON",,,,"74587","21","PUEBLA","051","Chietla","7204","Localidad económica","0054","800",,,,"Fijo","18.50555547","-98.69805556","JULIO 2010"
"6188106","MINA MARMOLES TRAVERTINOS MEXICANOS, S.A. DE C.V.","MARMOLES TRAVERTINOS MEXICANOS, S.A. DE C.V.","212312","Minería de mármol","11 a 30 personas","CALLE","LA MESA DEL PIOREAL Y LO CORRALES","CALLE","2 DE ABRIL","CALLE","5 DE MAYO","CARRETERA","PUEBLA-TEPEXI","0","SN",,,"0",,"PUERTO","SECCIÓN PRIMERA TEPEXI DE RODRÍGUEZ",,,,"74690","21","PUEBLA","169","Tepexi de Rodríguez","0018","Tula","0035","026","2244215525",,,"Fijo","18.53994383","-97.91567248","JULIO 2010"
"6188119","MINA SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6188121","MINA SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6188122","MINA SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6188117","MINA SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6188128","MINA SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6188126","MINA SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6188259","MINA SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","13","12.5",,,"0",,"SECTOR","CHILA DE LA SAL",,,,"74760","21","PUEBLA","056","Chila de la Sal","0001","Chila de la Sal","0031","026",,,,"Fijo","18.11476406","-98.48681906","JULIO 2010"
"6187666","MINAS LAS DERRUMBADAS, S.A. DE C.V.","MINAS LAS DERRUMBADAS, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","PASEO SAN JOSÉ VISTA HERMOSA NORTE","CALLE","11","CALLE","12","BOULEVARD","PUEBLA-ATLIXCO","70",,,,"0",,"COLONIA","VISTA HERMOSA",,,,"72300","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1177","024","2222458207","NALEBC@HOTMAIL.COM",,"Fijo","19.03875852","-98.23981848","MARZO 2011"
"6187664","MINERA SANTA MONICA, S.A. DE C.V.","MINERA SANTA MONICA, S.A. DE C.V.","212311","Minería de piedra caliza","31 a 50 personas","PRIVADA","3 B SUR","AVENIDA","39 PONIENTE","AVENIDA","37 PONIENTE","PRIVADA","3B SUR","3701",,,,"0",,"COLONIA","GABRIEL PASTOR",,,,"72420","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0662","017","2222112323",,,"Fijo","19.03137359","-98.20959731","MARZO 2011"
"6785537","MINERALES Y CARBONES DE MÉXICO","MINERALES Y CARBONES DE MÉXICO SA DE CV","212110","Minería de carbón mineral","11 a 30 personas","CALLE","REAL A SAN ANDRÉS","CALLE","HIDALGO","PROLONGACIÓN","DE LA 24 SUR","PRIVADA","NINGUNO","700",,,,,,"PUEBLO","TLAXCALANCINGO",,,,"72280","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0476","004","018183760840","CONSUELO.MENDEZ@MINERALES.COM.MX",,"Fijo","19.03402005","-98.27862996","MARZO 2017"
"6187671","MINERALES Y MOLIENDAS INDUSTRIALES",,"212312","Minería de mármol","11 a 30 personas","CALLE","NACIONAL (5 PONIENTE)","PRIVADA","NINGUNO","CALLE","NINGUNO",,"NINGUNO","0","SN",,,"0",,"COLONIA","EXHACIENDA LAS ÁNIMAS",,,,"72980","21","PUEBLA","015","Amozoc","0001","Amozoc de Mota","0236","031","012222860464",,,"Fijo","19.04456883","-98.06680846","JULIO 2010"
"6187687","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","A SAN JOSÉ LAS MINAS",,"CERRO",,"CERRO",,"CERR0","0","SN",,,"0",,"COLONIA","SAN JOSÉ LAS MINAS",,,,"75825","21","PUEBLA","149","Santiago Miahuatlán","0003","San José las Minas","0028","800",,,,"Fijo","18.56999991","-97.37944444","DICIEMBRE 2014"
"6187675","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","CAMINO A TEHUAPAN",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"BARRIO","SAN NICOLÁS CUARTA SECCIÓN",,,,,"21","PUEBLA","172","Tetela de Ocampo","0015","San Nicolás (Cuarta Sección)","0011","005","7971120416",,,"Fijo","19.83978399","-97.81846064","DICIEMBRE 2014"
"6187677","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CARRETERA","FEDERAL MEXICO-TUXPAN KILÓMETRO 119",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"PARAJE","LA VIGEN",,,,"73080","21","PUEBLA","197","Xicotepec","0042","El Zoquital","0097","800",,,,"Fijo","20.307651","-97.9571","DICIEMBRE 2014"
"6187679","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","ACUANCUANCO ZACAPOAXTLA KILÓMETRO 14",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"CIUDAD","ZACAPOAXTLA",,,,"73680","21","PUEBLA","207","Zacapoaxtla","7202","Localidad económica","0023","800","2337595071",,,"Fijo","19.85558","-97.585156","DICIEMBRE 2014"
"6188004","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","FEDERAL LIBRE 119 CHIGNAHUAPAN - TLAXCO","CARRETERA","CARRETERA LIBRAMIENTO",,"NINGUNO",,"NINGUNO","0","KILÓMETRO 4",,,"0",,"BARRIO","COACOYUNGA",,,,"73300","21","PUEBLA","053","Chignahuapan","7202","Localidad económica","0097","800",,,,"Fijo","19.80799463","-98.03556361","JULIO 2010"
"6188161","MINERÍA DE MÁRMOL",,"212312","Minería de mármol","0 a 5 personas","CARRETERA","CERRO DE COJOATEPEQUEC",,"CERRO DE COJOATEPEQUEC",,"CERRO DE COJOATEPEQUEC",,"CERRO DE COJOATEPEQUEC","18",,,,"0",,"SECTOR","SANTO TOMAS CHAUTLA",,,,"72595","21","PUEBLA","114","Puebla","7201","Localidad económica","1088","800",,,,"Fijo","18.970833","-98.143611","JULIO 2010"
"6187826","MINERÍA DE MÁRMOL",,"212312","Minería de mármol","0 a 5 personas","CARRETERA","CERRO DE COJOATEPEQUEC",,"COJOATEPEQUEC",,"CERRO DE COJOATEPEQUEC",,"CERRO DE COJOATEPEQUEC","0","KILÓMETRO 18",,,"0",,"SECTOR","SANTO TOMAS CHAUTLA",,,,"72595","21","PUEBLA","114","Puebla","7201","Localidad económica","1088","800",,,,"Fijo","18.970833","-98.143611","JULIO 2010"
"6187712","MINERÍA DE MÁRMOL",,"212312","Minería de mármol","0 a 5 personas","TERRACERÍA","NINGUNO","VEREDA","NINGUNO","VEREDA","NINGUNO","VEREDA","NINGUNO","0","SN",,,"0",,"PUEBLO","SAN MARTIN LA JOYA",,,,"75110","21","PUEBLA","001","Acajete","0076","San Martín la Joya","064A","800","231061655",,,"Fijo","19.11833325","-97.90111111","DICIEMBRE 2014"
"6187984","MINERÍA DE MÁRMOL",,"212312","Minería de mármol","0 a 5 personas","BOULEVARD","CUAUHTÉMOC NORTE","CALLE","6 ORIENTE","CALLE","4 ORIENTE","CALLE","2 NORTE","304",,,,"0",,"BARRIO","SAN JOSE",,,,"75200","21","PUEBLA","164","Tepeaca","0001","Tepeaca","026A","021","0442223650630","ROMANO_EDGAR@HOTMAIL.COM",,"Fijo","18.96997787","-97.90151281","JULIO 2010"
"6187684","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","ALA CANTERA","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","0","SN",,,"0",,"BARRIO","SAN JUAN",,,,"75160","21","PUEBLA","142","San Salvador el Seco","0123","Los Álvarez","0084","800",,,,"Fijo","19.1109984","-97.65023545","DICIEMBRE 2014"
"6187685","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","ALA CANTERA","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","0","SN",,,"0",,"BARRIO","SAN JUAN",,,,"75160","21","PUEBLA","142","San Salvador el Seco","0123","Los Álvarez","0084","800",,,,"Fijo","19.11168075","-97.65029201","DICIEMBRE 2014"
"6188198","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","A SAN JUAN TIANGUISMANALCO",,"NINGUNO",,"NINGUNO",,"CERRO","0","SN",,,"0",,"PARAJE","CERRO TOTONANZIN",,,,"74310","21","PUEBLA","175","Tianguismanalco","7201","Localidad económica","0028","800",,,,"Fijo","18.989444","-98.483056","DICIEMBRE 2014"
"6187843","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","CUAHUIXCO SECCIÓN SÉPTIMA",,"NINGUNO","VEREDA","NINGUNO","VEREDA","NINGUNO","0","SN",,,"0",,"COLONIA","COAHUIXCO",,,,"73950","21","PUEBLA","054","Chignautla","7201","Localidad económica","0164","800",,,,"Fijo","19.811126","-97.414676","DICIEMBRE 2014"
"6188199","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","TIANGUISMANALCO",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,,"CERRO TENANCALCO",,,,"74310","21","PUEBLA","175","Tianguismanalco","7201","Localidad económica","0028","800",,,,"Fijo","18.989444","-98.483056","JULIO 2010"
"6188196","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","A SAN JUAN TIANGUISMANALCO",,"NINGUNO",,"NINGUNO",,"CERRO","0","SN",,,"0",,"PARAJE","CERRO TENANCALCO",,,,"74340","21","PUEBLA","175","Tianguismanalco","7201","Localidad económica","0028","800",,,,"Fijo","18.989444","-98.483056","JULIO 2010"
"6188195","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","A SAN PEDRO ATLIXCO",,"NINGUNO",,"NINGUNO",,"CERRO","0","SN",,,"0",,"PARAJE","DE TETLA",,,,"74310","21","PUEBLA","175","Tianguismanalco","0004","San Martín Tlapala","0032","800",,,,"Fijo","18.96666658","-98.45888889","DICIEMBRE 2014"
"6188090","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CAMINO","RUMBO A LA CAÑADA",,,,,,,"0","SN",,,"0",,"EJIDO","SAN ANTONIO TEXCALA",,,,"75875","21","PUEBLA","209","Zapotitlán","0008","San Antonio Texcala","0028","800","2373813902",,,"Fijo","18.39555547","-97.44361111","JULIO 2010"
"6187699","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas","CAMINO","SALINAS DE SAN PEDRO",,,,,,,"0","S/N",,,"0",,"PARAJE","LOS SILVERIOS",,,,"75870","21","PUEBLA","209","Zapotitlán","0061","Salinas de San Pedro","0028","800",,,,"Fijo","18.31697388","-97.44277087","DICIEMBRE 2014"
"6187734","MINERÍA DE SAL",,"212391","Minería de sal","0 a 5 personas",,"ATEOPAN",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,,"ATEOPAN",,,,"74885","21","PUEBLA","113","Piaxtla","0012","Tlaxcuapan","0010","800",,,,"Fijo","18.15611103","-98.31111111","DICIEMBRE 2014"
"6187668","MINSUR MINERALES",,"212329","Minería de otras arcillas y de otros minerales refractarios","6 a 10 personas","CALLE","CALLE REVOLUCIÓN","CALLE","MADERO",,,"CALLE","HIDALGO","0","SN",,,"0",,"COLONIA","SANTA ANA ACOZAUTLA",,,,"74352","21","PUEBLA","148","Santa Isabel Cholula","0004","Santa Ana Acozautla","0016","011",,,,"Fijo","18.95562343","-98.38300508","JUNIO 2012"
"6187749","OFICINAS SIN NOMBRE","ARCILLAS REGIONALES DE CHIGNAHUAPAN S.C. DE RL, DE C.V.","212329","Minería de otras arcillas y de otros minerales refractarios","6 a 10 personas","CALLE","2 SUR O TERCERA DE JUAN N. MÉNDEZ","CALLE","CUAUHTÉMOC","CALLE","7 ORIENTE O NIGROMANTE","CALLE","ALDAMA","13",,,,"0",,"CIUDAD","CENTRO",,,,"73300","21","PUEBLA","053","Chignahuapan","0001","Ciudad de Chignahuapan","0275","001","7979711083","RIVSSER@HOTMAIL.COM",,"Fijo","19.83614137","-98.03038718","DICIEMBRE 2014"
"6187840","OXICAL DE TECALI, S.A. DE C.V.",,"212311","Minería de piedra caliza","11 a 30 personas","CARRETERA","CARRETERA TEPEACA-TECALI","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","0","KILÓMETRO 5+800",,,"0",,"COLONIA","SAN LUIS AJAJALPAN PUEBLA",,,,"75240","21","PUEBLA","153","Tecali de Herrera","0007","San Luis Ajajalpan","0016","082","2242758263",,,"Fijo","18.94870817","-97.92435699","JULIO 2010"
"6187686","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","A LA CANTERA","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","0","SN",,,"0",,"BARRIO","SAN JUAN",,,,"75160","21","PUEBLA","142","San Salvador el Seco","0123","Los Álvarez","0084","800",,,,"Fijo","19.11136335","-97.65029982","DICIEMBRE 2014"
"6188009","PIEDRA CANTERA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","A AQUILES SERDÁN",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"GRANJA","CRUZ DEL QUIOTE",,,,"75810","21","PUEBLA","046","Chapulco","0010","Chapulco (El Limoncito)","0020","800",,,,"Fijo","18.62944436","-97.41083333","JULIO 2010"
"6188111","PIEDRA, PARA MAMPOSTERIA",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CAMINO","CARRETERA PASO DE CORTÉS","CAMINO","NINGUNO",,"NINGUNO",,"CERRO","0","SN",,,"0",,"PARAJE","PARAJE TETENCO",,,,"74300","21","PUEBLA","102","Nealtican","7201","Localidad económica","0021","800","2223397096",,,"Fijo","19.046111","-98.450556","JULIO 2010"
"6187682","POLIGRAVAS, S.A. DE C.V.","POLIGRAVAS, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CARRETERA","MEXICO-VERACRUZ VÍA JALAPA",,"NINGUNO",,"NINGUNO","CALLE","NINGUNO","0","KILÓMETRO 62+800",,,"0",,"PARAJE","NINGUNO",,,,"75043","21","PUEBLA","067","Guadalupe Victoria","0013","San Luis Atexcac","0020","800","2222859595","ASISTENTE@POLIGRAVAS.COM","WWW.POLIGRAVAS.COM","Fijo","19.34818558","-97.4571494","DICIEMBRE 2014"
